Year,Age,Annual Death Rate,Probability of Death,Number of Deaths,Life Expectancy,ID
2016,55,0.635,0.633,579,27,2016_55
2016,56,0.6799999999999999,0.677,616,26,2016_56
2016,57,0.739,0.736,665,25,2016_57
2016,58,0.7929999999999999,0.79,709,25,2016_58
2016,59,0.861,0.857,763,24,2016_59
2016,60,0.9119999999999999,0.9079999999999999,801,23,2016_60
2016,61,0.98,0.975,852,22,2016_61
2016,62,1.053,1.048,907,21,2016_62
2016,63,1.122,1.115,955,21,2016_63
2016,64,1.214,1.207,1022,20,2016_64
2016,65,1.277,1.269,1062,19,2016_65
2016,66,1.35,1.341,1108,18,2016_66
2016,67,1.46,1.4500000000000002,1182,18,2016_67
2016,68,1.585,1.5730000000000002,1264,17,2016_68
2016,69,1.7160000000000002,1.701,1345,16,2016_69
2016,70,1.8530000000000002,1.836,1427,15,2016_70
2016,71,2.03,2.01,1533,15,2016_71
2016,72,2.2560000000000002,2.231,1668,14,2016_72
2016,73,2.471,2.4410000000000003,1784,13,2016_73
2016,74,2.701,2.665,1901,13,2016_74
2016,75,2.9499999999999997,2.907,2018,12,2016_75
2016,76,3.186,3.136,2114,11,2016_76
2016,77,3.533,3.4709999999999996,2266,11,2016_77
2016,78,3.869,3.7960000000000003,2392,10,2016_78
2016,79,4.2860000000000005,4.196,2544,9,2016_79
2016,80,4.775,4.662999999999999,2708,9,2016_80
2016,81,5.273,5.137,2845,8,2016_81
2016,82,5.846,5.680000000000001,2984,8,2016_82
2016,83,6.439,6.2379999999999995,3090,7,2016_83
2016,84,7.39,7.126,3310,7,2016_84
2016,85,8.437999999999999,8.097,3493,6,2016_85
2016,86,9.479,9.049999999999999,3588,6,2016_86
2016,87,10.566,10.036000000000001,3619,5,2016_87
2016,88,11.892,11.225,3641,5,2016_88
2016,89,13.364,12.527,3608,4,2016_89
2016,90,14.959,13.918,3506,4,2016_90
2016,91,16.853,15.543000000000001,3370,4,2016_91
2016,92,18.631,17.044,3121,3,2016_92
2016,93,20.719,18.773999999999997,2852,3,2016_93
2016,94,22.933999999999997,20.575,2539,3,2016_94
2016,95,25.176,22.361,2192,3,2016_95
2016,96,27.68,24.315,1850,2,2016_96
2016,97,30.335,26.340000000000003,1517,2,2016_97
2016,98,33.129999999999995,28.421999999999997,1206,2,2016_98
2016,99,36.053000000000004,30.547,928,2,2016_99
2016,100,39.089,32.698,690,2,2016_100
2016,101,42.217,34.859,495,2,2016_101
2016,102,45.416000000000004,37.011,342,2,2016_102
2016,103,48.66,39.138,228,1,2016_103
2016,104,51.92400000000001,41.221999999999994,146,1,2016_104
2016,105,55.179,43.247,90,1,2016_105
2016,106,58.398,45.2,53,1,2016_106
2016,107,61.553999999999995,47.068,30,1,2016_107
2016,108,64.62400000000001,48.842,17,1,2016_108
2016,109,67.583,50.514,9,1,2016_109
2016,0,70.415,100.0,9,1,2016_0
2017,0,0.5740000000000001,0.571,571,78,2017_0
2017,1,0.038,0.038,38,78,2017_1
2017,2,0.025,0.025,24,77,2017_2
2017,3,0.019,0.019,19,76,2017_3
2017,4,0.015,0.015,15,75,2017_4
2017,5,0.013,0.013,13,74,2017_5
2017,6,0.011000000000000001,0.011000000000000001,11,73,2017_6
2017,7,0.012,0.012,12,72,2017_7
2017,8,0.011000000000000001,0.011000000000000001,11,71,2017_8
2017,9,0.011000000000000001,0.011000000000000001,11,70,2017_9
2017,10,0.012,0.012,12,69,2017_10
2017,11,0.013,0.013,12,68,2017_11
2017,12,0.013999999999999999,0.013999999999999999,14,67,2017_12
2017,13,0.017,0.017,17,66,2017_13
2017,14,0.022000000000000002,0.022000000000000002,22,65,2017_14
2017,15,0.029,0.029,29,64,2017_15
2017,16,0.04,0.04,39,63,2017_16
2017,17,0.046,0.046,46,62,2017_17
2017,18,0.065,0.065,64,61,2017_18
2017,19,0.077,0.077,76,60,2017_19
2017,20,0.083,0.083,82,59,2017_20
2017,21,0.09,0.09,89,58,2017_21
2017,22,0.095,0.095,94,57,2017_22
2017,23,0.10200000000000001,0.10200000000000001,101,56,2017_23
2017,24,0.107,0.107,105,55,2017_24
2017,25,0.11199999999999999,0.11199999999999999,110,54,2017_25
2017,26,0.116,0.116,114,53,2017_26
2017,27,0.122,0.122,120,52,2017_27
2017,28,0.128,0.128,126,51,2017_28
2017,29,0.129,0.129,126,51,2017_29
2017,30,0.132,0.132,129,50,2017_30
2017,31,0.13899999999999998,0.13899999999999998,136,49,2017_31
2017,32,0.146,0.146,143,48,2017_32
2017,33,0.153,0.153,149,47,2017_33
2017,34,0.158,0.158,153,46,2017_34
2017,35,0.16199999999999998,0.16199999999999998,157,45,2017_35
2017,36,0.167,0.167,162,44,2017_36
2017,37,0.17600000000000002,0.17600000000000002,171,43,2017_37
2017,38,0.17700000000000002,0.17600000000000002,171,42,2017_38
2017,39,0.191,0.19,184,41,2017_39
2017,40,0.2,0.2,192,40,2017_40
2017,41,0.20500000000000002,0.20500000000000002,197,39,2017_41
2017,42,0.216,0.216,207,38,2017_42
2017,43,0.22999999999999998,0.22999999999999998,220,38,2017_43
2017,44,0.241,0.241,230,37,2017_44
2017,45,0.271,0.27,258,36,2017_45
2017,46,0.291,0.29,276,35,2017_46
2017,47,0.317,0.316,299,34,2017_47
2017,48,0.333,0.332,314,33,2017_48
2017,49,0.365,0.365,343,32,2017_49
2017,50,0.40499999999999997,0.404,379,31,2017_50
2017,51,0.447,0.44600000000000006,417,30,2017_51
2017,52,0.481,0.479,446,30,2017_52
2017,53,0.529,0.527,488,29,2017_53
2017,54,0.577,0.5760000000000001,530,28,2017_54
2017,55,0.634,0.632,578,27,2017_55
2017,56,0.677,0.675,614,26,2017_56
2017,57,0.74,0.738,666,25,2017_57
2017,58,0.7889999999999999,0.786,704,24,2017_58
2017,59,0.8580000000000001,0.8540000000000001,760,24,2017_59
2017,60,0.9249999999999999,0.9209999999999999,812,23,2017_60
2017,61,0.9809999999999999,0.976,853,22,2017_61
2017,62,1.045,1.04,900,21,2017_62
2017,63,1.133,1.126,964,21,2017_63
2017,64,1.214,1.207,1022,20,2017_64
2017,65,1.298,1.2890000000000001,1079,19,2017_65
2017,66,1.3559999999999999,1.347,1113,18,2017_66
2017,67,1.458,1.447,1179,18,2017_67
2017,68,1.576,1.564,1256,17,2017_68
2017,69,1.7229999999999999,1.7080000000000002,1350,16,2017_69
2017,70,1.856,1.839,1428,15,2017_70
2017,71,2.025,2.005,1529,15,2017_71
2017,72,2.212,2.1870000000000003,1634,14,2017_72
2017,73,2.4619999999999997,2.432,1778,13,2017_73
2017,74,2.709,2.673,1906,13,2017_74
2017,75,2.939,2.897,2010,12,2017_75
2017,76,3.193,3.143,2118,11,2017_76
2017,77,3.519,3.458,2257,11,2017_77
2017,78,3.8899999999999997,3.8150000000000004,2404,10,2017_78
2017,79,4.329000000000001,4.237,2568,9,2017_79
2017,80,4.7669999999999995,4.656,2702,9,2017_80
2017,81,5.267,5.132,2840,8,2017_81
2017,82,5.9110000000000005,5.7410000000000005,3014,8,2017_82
2017,83,6.565,6.356000000000001,3145,7,2017_83
2017,84,7.312,7.054,3269,7,2017_84
2017,85,8.294,7.964,3430,6,2017_85
2017,86,9.503,9.072,3596,6,2017_86
2017,87,10.746,10.198,3676,5,2017_87
2017,88,11.938,11.266,3647,5,2017_88
2017,89,13.386000000000001,12.547,3604,4,2017_89
2017,90,15.140999999999998,14.076,3536,4,2017_90
2017,91,16.838,15.531,3352,4,2017_91
2017,92,19.106,17.44,3180,3,2017_92
2017,93,20.893,18.917,2847,3,2017_93
2017,94,23.330000000000002,20.893,2550,3,2017_94
2017,95,25.581,22.68,2190,3,2017_95
2017,96,28.153,24.679000000000002,1842,2,2017_96
2017,97,30.879,26.749000000000002,1504,2,2017_97
2017,98,33.751,28.877000000000002,1189,2,2017_98
2017,99,36.752,31.047000000000004,909,2,2017_99
2017,100,39.866,33.239999999999995,671,2,2017_100
2017,101,43.072,35.44,478,2,2017_101
2017,102,46.345,37.626,328,1,2017_102
2017,103,49.657000000000004,39.78,216,1,2017_103
2017,104,52.982,41.886,137,1,2017_104
2017,105,56.288000000000004,43.926,83,1,2017_105
2017,106,59.548,45.885999999999996,49,1,2017_106
2017,107,62.733000000000004,47.754000000000005,28,1,2017_107
2017,108,65.819,49.521,15,1,2017_108
2017,109,68.782,51.181,8,1,2017_109
2017,0,71.60499999999999,100.0,7,1,2017_0
2018,0,0.5599999999999999,0.557,557,78,2018_0
2018,1,0.037,0.037,37,78,2018_1
2018,2,0.026,0.026,26,77,2018_2
2018,3,0.019,0.019,18,76,2018_3
2018,4,0.015,0.015,15,75,2018_4
2018,5,0.013,0.013,13,74,2018_5
2018,6,0.011000000000000001,0.011000000000000001,11,73,2018_6
2018,7,0.01,0.01,10,72,2018_7
2018,8,0.011000000000000001,0.011000000000000001,11,71,2018_8
2018,9,0.012,0.012,11,70,2018_9
2018,10,0.011000000000000001,0.011000000000000001,11,69,2018_10
2018,11,0.012,0.012,12,68,2018_11
2018,12,0.013999999999999999,0.013999999999999999,14,67,2018_12
2018,13,0.016,0.016,16,66,2018_13
2018,14,0.021,0.021,21,65,2018_14
2018,15,0.029,0.029,28,64,2018_15
2018,16,0.036000000000000004,0.036000000000000004,36,63,2018_16
2018,17,0.048,0.048,47,62,2018_17
2018,18,0.063,0.063,63,61,2018_18
2018,19,0.06999999999999999,0.06999999999999999,69,60,2018_19
2018,20,0.077,0.077,76,59,2018_20
2018,21,0.087,0.087,86,58,2018_21
2018,22,0.091,0.091,90,57,2018_22
2018,23,0.096,0.096,95,56,2018_23
2018,24,0.101,0.101,100,55,2018_24
2018,25,0.105,0.105,103,54,2018_25
2018,26,0.11100000000000002,0.11100000000000002,109,53,2018_26
2018,27,0.11900000000000001,0.11900000000000001,117,52,2018_27
2018,28,0.122,0.122,120,52,2018_28
2018,29,0.126,0.126,124,51,2018_29
2018,30,0.135,0.135,133,50,2018_30
2018,31,0.135,0.134,132,49,2018_31
2018,32,0.14200000000000002,0.14200000000000002,138,48,2018_32
2018,33,0.146,0.146,143,47,2018_33
2018,34,0.151,0.151,147,46,2018_34
2018,35,0.16199999999999998,0.16199999999999998,158,45,2018_35
2018,36,0.165,0.165,160,44,2018_36
2018,37,0.172,0.172,166,43,2018_37
2018,38,0.182,0.182,176,42,2018_38
2018,39,0.193,0.193,186,41,2018_39
2018,40,0.197,0.197,190,40,2018_40
2018,41,0.20500000000000002,0.20500000000000002,198,39,2018_41
2018,42,0.213,0.213,204,39,2018_42
2018,43,0.22699999999999998,0.22599999999999998,217,38,2018_43
2018,44,0.245,0.245,234,37,2018_44
2018,45,0.267,0.267,255,36,2018_45
2018,46,0.294,0.293,279,35,2018_46
2018,47,0.308,0.307,291,34,2018_47
2018,48,0.333,0.332,314,33,2018_48
2018,49,0.361,0.361,340,32,2018_49
2018,50,0.394,0.394,370,31,2018_50
2018,51,0.434,0.43299999999999994,405,30,2018_51
2018,52,0.473,0.47200000000000003,440,30,2018_52
2018,53,0.515,0.514,476,29,2018_53
2018,54,0.5700000000000001,0.5680000000000001,524,28,2018_54
2018,55,0.622,0.62,569,27,2018_55
2018,56,0.681,0.679,619,26,2018_56
2018,57,0.733,0.731,661,25,2018_57
2018,58,0.79,0.787,707,25,2018_58
2018,59,0.8460000000000001,0.843,751,24,2018_59
2018,60,0.911,0.907,801,23,2018_60
2018,61,0.988,0.983,861,22,2018_61
2018,62,1.055,1.049,910,21,2018_62
2018,63,1.138,1.1320000000000001,971,21,2018_63
2018,64,1.202,1.194,1013,20,2018_64
2018,65,1.291,1.283,1075,19,2018_65
2018,66,1.3860000000000001,1.377,1139,18,2018_66
2018,67,1.463,1.4529999999999998,1185,18,2018_67
2018,68,1.555,1.543,1241,17,2018_68
2018,69,1.695,1.6809999999999998,1331,16,2018_69
2018,70,1.8530000000000002,1.836,1429,15,2018_70
2018,71,2.009,1.989,1520,15,2018_71
2018,72,2.2009999999999996,2.177,1631,14,2018_72
2018,73,2.391,2.363,1731,13,2018_73
2018,74,2.68,2.645,1892,13,2018_74
2018,75,2.9499999999999997,2.907,2025,12,2018_75
2018,76,3.212,3.1620000000000004,2138,11,2018_76
2018,77,3.505,3.4450000000000003,2256,11,2018_77
2018,78,3.8129999999999997,3.7409999999999997,2365,10,2018_78
2018,79,4.239,4.151,2526,9,2018_79
2018,80,4.714,4.605,2686,9,2018_80
2018,81,5.204000000000001,5.072,2822,8,2018_81
2018,82,5.817,5.653,2986,8,2018_82
2018,83,6.454,6.252000000000001,3116,7,2018_83
2018,84,7.194000000000001,6.944,3244,7,2018_84
2018,85,8.023,7.714,3354,6,2018_85
2018,86,9.174,8.770999999999999,3519,6,2018_86
2018,87,10.477,9.955,3644,5,2018_87
2018,88,11.976,11.3,3724,5,2018_88
2018,89,13.309999999999999,12.479,3648,4,2018_89
2018,90,14.975,13.932,3565,4,2018_90
2018,91,16.762,15.466,3406,4,2018_91
2018,92,18.494,16.929,3152,3,2018_92
2018,93,20.816000000000003,18.854000000000003,2916,3,2018_93
2018,94,23.039,20.659,2593,3,2018_94
2018,95,25.313000000000002,22.469,2237,3,2018_95
2018,96,27.881,24.47,1889,2,2018_96
2018,97,30.607,26.544,1548,2,2018_97
2018,98,33.48,28.679,1228,2,2018_98
2018,99,36.487,30.858,943,2,2018_99
2018,100,39.611000000000004,33.062999999999995,698,2,2018_100
2018,101,42.829,35.275,499,2,2018_101
2018,102,46.117000000000004,37.476,343,1,2018_102
2018,103,49.448,39.646,227,1,2018_103
2018,104,52.791999999999994,41.766999999999996,144,1,2018_104
2018,105,56.120000000000005,43.823,88,1,2018_105
2018,106,59.401,45.799,52,1,2018_106
2018,107,62.609,47.682,29,1,2018_107
2018,108,65.716,49.463,16,1,2018_108
2018,109,68.7,51.135,8,1,2018_109
2018,0,71.543,100.0,8,1,2018_0
2019,0,0.5559999999999999,0.553,553,78,2019_0
2019,1,0.038,0.038,38,78,2019_1
2019,2,0.023,0.023,23,77,2019_2
2019,3,0.018000000000000002,0.018000000000000002,18,76,2019_3
2019,4,0.013999999999999999,0.013999999999999999,14,75,2019_4
2019,5,0.013,0.013,13,74,2019_5
2019,6,0.012,0.012,12,73,2019_6
2019,7,0.011000000000000001,0.011000000000000001,11,72,2019_7
2019,8,0.011000000000000001,0.011000000000000001,11,71,2019_8
2019,9,0.011000000000000001,0.011000000000000001,11,70,2019_9
2019,10,0.012,0.012,12,69,2019_10
2019,11,0.013,0.013,13,68,2019_11
2019,12,0.013999999999999999,0.013999999999999999,14,67,2019_12
2019,13,0.016,0.016,16,66,2019_13
2019,14,0.02,0.02,20,65,2019_14
2019,15,0.027,0.027,27,64,2019_15
2019,16,0.036000000000000004,0.036000000000000004,35,63,2019_16
2019,17,0.045,0.045,45,62,2019_17
2019,18,0.064,0.064,63,61,2019_18
2019,19,0.06999999999999999,0.06999999999999999,69,60,2019_19
2019,20,0.077,0.077,77,59,2019_20
2019,21,0.089,0.089,88,58,2019_21
2019,22,0.09,0.09,89,57,2019_22
2019,23,0.096,0.096,94,56,2019_23
2019,24,0.098,0.098,97,55,2019_24
2019,25,0.105,0.105,104,54,2019_25
2019,26,0.11,0.11,109,54,2019_26
2019,27,0.11399999999999999,0.11399999999999999,112,53,2019_27
2019,28,0.121,0.12,118,52,2019_28
2019,29,0.126,0.126,123,51,2019_29
2019,30,0.134,0.134,131,50,2019_30
2019,31,0.13799999999999998,0.13799999999999998,135,49,2019_31
2019,32,0.14100000000000001,0.14100000000000001,137,48,2019_32
2019,33,0.15,0.15,146,47,2019_33
2019,34,0.154,0.154,150,46,2019_34
2019,35,0.161,0.161,156,45,2019_35
2019,36,0.167,0.167,162,44,2019_36
2019,37,0.17600000000000002,0.17500000000000002,170,43,2019_37
2019,38,0.187,0.187,181,42,2019_38
2019,39,0.19499999999999998,0.19499999999999998,189,41,2019_39
2019,40,0.208,0.208,200,41,2019_40
2019,41,0.209,0.209,201,40,2019_41
2019,42,0.22,0.219,211,39,2019_42
2019,43,0.22899999999999998,0.22799999999999998,219,38,2019_43
2019,44,0.242,0.242,231,37,2019_44
2019,45,0.264,0.263,251,36,2019_45
2019,46,0.28400000000000003,0.28400000000000003,270,35,2019_46
2019,47,0.309,0.309,293,34,2019_47
2019,48,0.333,0.333,315,33,2019_48
2019,49,0.36,0.359,339,32,2019_49
2019,50,0.38999999999999996,0.38999999999999996,366,31,2019_50
2019,51,0.428,0.42700000000000005,400,31,2019_51
2019,52,0.464,0.46299999999999997,431,30,2019_52
2019,53,0.49899999999999994,0.498,462,29,2019_53
2019,54,0.557,0.555,512,28,2019_54
2019,55,0.614,0.612,561,27,2019_55
2019,56,0.661,0.659,601,26,2019_56
2019,57,0.724,0.721,653,25,2019_57
2019,58,0.774,0.771,693,25,2019_58
2019,59,0.84,0.836,746,24,2019_59
2019,60,0.903,0.899,795,23,2019_60
2019,61,0.983,0.9780000000000001,857,22,2019_61
2019,62,1.058,1.052,913,22,2019_62
2019,63,1.125,1.119,961,21,2019_63
2019,64,1.196,1.188,1009,20,2019_64
2019,65,1.276,1.268,1064,19,2019_65
2019,66,1.369,1.3599999999999999,1127,18,2019_66
2019,67,1.463,1.452,1187,18,2019_67
2019,68,1.549,1.537,1238,17,2019_68
2019,69,1.661,1.6480000000000001,1307,16,2019_69
2019,70,1.8270000000000002,1.81,1412,16,2019_70
2019,71,1.9949999999999999,1.975,1513,15,2019_71
2019,72,2.162,2.138,1606,14,2019_72
2019,73,2.365,2.3369999999999997,1717,13,2019_73
2019,74,2.569,2.537,1820,13,2019_74
2019,75,2.8979999999999997,2.857,1998,12,2019_75
2019,76,3.175,3.125,2123,11,2019_76
2019,77,3.4799999999999995,3.42,2251,11,2019_77
2019,78,3.789,3.718,2364,10,2019_78
2019,79,4.202999999999999,4.117,2519,10,2019_79
2019,80,4.676,4.569999999999999,2681,9,2019_80
2019,81,5.203,5.071,2840,8,2019_81
2019,82,5.772,5.609999999999999,2982,8,2019_82
2019,83,6.465,6.263000000000001,3142,7,2019_83
2019,84,7.181,6.932,3261,7,2019_84
2019,85,8.045,7.734000000000001,3386,6,2019_85
2019,86,8.91,8.53,3445,6,2019_86
2019,87,10.440000000000001,9.922,3665,5,2019_87
2019,88,11.533,10.904,3629,5,2019_88
2019,89,13.132,12.323,3654,5,2019_89
2019,90,14.580000000000002,13.589,3532,4,2019_90
2019,91,16.353,15.116999999999999,3396,4,2019_91
2019,92,18.269,16.74,3192,4,2019_92
2019,93,20.325,18.45,2929,3,2019_93
2019,94,22.779,20.45,2648,3,2019_94
2019,95,24.685000000000002,21.973000000000003,2263,3,2019_95
2019,96,27.173000000000002,23.923,1922,3,2019_96
2019,97,29.816,25.948,1586,2,2019_97
2019,98,32.607,28.036,1269,2,2019_98
2019,99,35.533,30.173,983,2,2019_99
2019,100,38.579,32.340999999999994,736,2,2019_100
2019,101,41.725,34.522999999999996,531,2,2019_101
2019,102,44.948,36.7,370,2,2019_102
2019,103,48.223,38.855000000000004,248,1,2019_103
2019,104,51.522,40.967999999999996,160,1,2019_104
2019,105,54.815999999999995,43.024,99,1,2019_105
2019,106,58.077,45.007000000000005,59,1,2019_106
2019,107,61.275999999999996,46.905,34,1,2019_107
2019,108,64.389,48.708,19,1,2019_108
2019,109,67.39,50.40599999999999,10,1,2019_109
2019,0,70.261,100.0,10,1,2019_0
2020,0,0.529,0.527,527,77,2020_0
2020,1,0.036000000000000004,0.036000000000000004,36,76,2020_1
2020,2,0.023,0.023,23,75,2020_2
2020,3,0.018000000000000002,0.018000000000000002,18,74,2020_3
2020,4,0.013999999999999999,0.013999999999999999,14,73,2020_4
2020,5,0.013,0.013,13,72,2020_5
2020,6,0.011000000000000001,0.011000000000000001,11,71,2020_6
2020,7,0.011000000000000001,0.011000000000000001,11,70,2020_7
2020,8,0.01,0.01,10,69,2020_8
2020,9,0.01,0.01,10,68,2020_9
2020,10,0.011000000000000001,0.011000000000000001,11,67,2020_10
2020,11,0.012,0.012,12,66,2020_11
2020,12,0.013999999999999999,0.013999999999999999,14,65,2020_12
2020,13,0.018000000000000002,0.018000000000000002,18,64,2020_13
2020,14,0.024,0.024,23,63,2020_14
2020,15,0.031,0.031,31,62,2020_15
2020,16,0.042,0.042,42,61,2020_16
2020,17,0.052,0.052,52,60,2020_17
2020,18,0.074,0.074,73,59,2020_18
2020,19,0.087,0.087,86,58,2020_19
2020,20,0.092,0.092,91,57,2020_20
2020,21,0.106,0.106,105,56,2020_21
2020,22,0.11,0.109,108,55,2020_22
2020,23,0.117,0.117,116,54,2020_23
2020,24,0.122,0.122,120,54,2020_24
2020,25,0.13,0.129,127,53,2020_25
2020,26,0.133,0.133,131,52,2020_26
2020,27,0.14300000000000002,0.14200000000000002,140,51,2020_27
2020,28,0.149,0.149,146,50,2020_28
2020,29,0.159,0.159,155,49,2020_29
2020,30,0.167,0.167,163,48,2020_30
2020,31,0.172,0.172,168,47,2020_31
2020,32,0.178,0.178,173,46,2020_32
2020,33,0.186,0.186,181,45,2020_33
2020,34,0.19,0.19,184,44,2020_34
2020,35,0.197,0.197,191,43,2020_35
2020,36,0.20600000000000002,0.20600000000000002,199,42,2020_36
2020,37,0.22,0.22,212,42,2020_37
2020,38,0.22300000000000003,0.22200000000000003,214,41,2020_38
2020,39,0.24,0.24,230,40,2020_39
2020,40,0.253,0.253,242,39,2020_40
2020,41,0.265,0.264,253,38,2020_41
2020,42,0.27,0.269,257,37,2020_42
2020,43,0.28600000000000003,0.28500000000000003,271,36,2020_43
2020,44,0.3,0.3,284,35,2020_44
2020,45,0.32399999999999995,0.32299999999999995,306,34,2020_45
2020,46,0.346,0.346,326,33,2020_46
2020,47,0.373,0.372,349,33,2020_47
2020,48,0.407,0.406,380,32,2020_48
2020,49,0.43099999999999994,0.43,401,31,2020_49
2020,50,0.473,0.471,437,30,2020_50
2020,51,0.504,0.503,464,29,2020_51
2020,52,0.5539999999999999,0.553,508,28,2020_52
2020,53,0.594,0.592,541,27,2020_53
2020,54,0.649,0.647,587,27,2020_54
2020,55,0.712,0.709,640,26,2020_55
2020,56,0.773,0.77,690,25,2020_56
2020,57,0.832,0.8290000000000001,736,24,2020_57
2020,58,0.89,0.886,781,23,2020_58
2020,59,0.97,0.9650000000000001,843,23,2020_59
2020,60,1.0710000000000002,1.0659999999999998,922,22,2020_60
2020,61,1.142,1.1360000000000001,972,21,2020_61
2020,62,1.217,1.21,1024,20,2020_62
2020,63,1.324,1.315,1099,19,2020_63
2020,64,1.4000000000000001,1.39,1147,19,2020_64
2020,65,1.4989999999999999,1.488,1210,18,2020_65
2020,66,1.6019999999999999,1.5890000000000002,1274,17,2020_66
2020,67,1.706,1.6920000000000002,1334,17,2020_67
2020,68,1.8270000000000002,1.8110000000000002,1404,16,2020_68
2020,69,1.941,1.9220000000000002,1464,15,2020_69
2020,70,2.133,2.111,1576,14,2020_70
2020,71,2.313,2.287,1672,14,2020_71
2020,72,2.536,2.504,1788,13,2020_72
2020,73,2.705,2.669,1859,12,2020_73
2020,74,3.0669999999999997,3.021,2047,12,2020_74
2020,75,3.3320000000000003,3.2779999999999996,2154,11,2020_75
2020,76,3.75,3.681,2340,10,2020_76
2020,77,4.124,4.04,2474,10,2020_77
2020,78,4.575,4.473,2628,9,2020_78
2020,79,4.977,4.857,2726,9,2020_79
2020,80,5.568,5.418,2893,8,2020_80
2020,81,6.141,5.958,3009,8,2020_81
2020,82,6.845,6.618,3144,7,2020_82
2020,83,7.611,7.332,3252,7,2020_83
2020,84,8.523,8.175,3360,6,2020_84
2020,85,9.775,9.32,3518,6,2020_85
2020,86,10.725999999999999,10.18,3484,5,2020_86
2020,87,12.125,11.432,3514,5,2020_87
2020,88,13.793,12.903999999999998,3513,4,2020_88
2020,89,15.001000000000001,13.955,3309,4,2020_89
2020,90,16.926,15.604999999999999,3184,4,2020_90
2020,91,18.740000000000002,17.134,2951,3,2020_91
2020,92,20.959,18.971,2707,3,2020_92
2020,93,23.51,21.037,2433,3,2020_93
2020,94,25.794,22.847,2086,3,2020_94
2020,95,28.349999999999998,24.83,1749,2,2020_95
2020,96,31.075000000000003,26.895999999999997,1424,2,2020_96
2020,97,33.944,29.019000000000002,1123,2,2020_97
2020,98,36.943,31.183,857,2,2020_98
2020,99,40.055,33.372,631,2,2020_99
2020,100,43.259,35.565999999999995,448,2,2020_100
2020,101,46.528999999999996,37.747,306,1,2020_101
2020,102,49.839,39.897,202,1,2020_102
2020,103,53.159,41.997,128,1,2020_103
2020,104,56.462,44.031,78,1,2020_104
2020,105,59.717,45.986,45,1,2020_105
2020,106,62.897000000000006,47.849000000000004,25,1,2020_106
2020,107,65.977,49.611,14,1,2020_107
2020,108,68.934,51.26500000000001,7,1,2020_108
2020,109,71.75,52.806,4,1,2020_109
2020,0,74.411,100.0,3,1,2020_0
2021,0,0.5559999999999999,0.5539999999999999,554,76,2021_0
2021,1,0.04,0.04,40,75,2021_1
2021,2,0.025,0.025,25,74,2021_2
2021,3,0.019,0.019,19,73,2021_3
2021,4,0.016,0.016,16,72,2021_4
